driver_id,driver_video_path,driver_video_randomname,target_id,target_image_path,split
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-03-01-02-02-17.mp4,2b7584d4-c067-5441-b9c0-cf36d46fbbee,Actor_02,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_02.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-07-01-01-01-17.mp4,c897a2d7-ca95-5aca-892a-92c5b91c6b5d,Actor_02,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_02.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-05-01-01-01-17.mp4,48c4a7c3-e6b8-5b35-8aa2-5e3854aa344e,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-02-02-02-01-17.mp4,9d03d16a-2857-5146-95f7-ae7c16aa88ed,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-05-01-01-02-17.mp4,821440a2-73e3-5b55-9e42-8d88c45f6823,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-08-01-01-01-17.mp4,6e429ad2-be1a-5911-99fe-2556b99e52b1,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-04-02-01-01-17.mp4,73e445a2-67e8-5568-8ead-6bdbbad0825b,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-05-02-02-02-17.mp4,1eb4f55a-3247-5e5a-a9ae-4f6eec1f2a79,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-01-01-02-02-17.mp4,7c2406e6-c451-5fbd-89ab-e63659d49694,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-03-02-02-02-17.mp4,9197ad9f-18c5-5ead-b552-5801056cb063,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-03-02-01-01-17.mp4,f9e30890-499e-514b-8eca-104cc3417443,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-08-02-01-02-17.mp4,d2ea9a59-61d2-529b-bc9d-78581a2e3c2a,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-03-02-02-01-17.mp4,c316f4aa-a057-5e6a-8b0f-6b6ad8f6e3a7,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-03-01-01-01-17.mp4,b2b2db13-b6ee-58c2-bb40-42b5ee70c1a3,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-02-02-01-02-17.mp4,73bed516-25dd-563a-85aa-9b0427dca582,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-08-02-02-02-17.mp4,66b84934-706f-5f30-9a65-2861d14469a7,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-05-01-02-01-17.mp4,4f817d08-f395-5c13-b8f0-40ae995d10aa,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-08-01-02-01-20.mp4,6e7d290f-8a9d-5f53-9d99-c54b02f0439c,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-08-02-02-01-20.mp4,8783ad5c-7abc-549a-9423-133fadc8dbfa,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-08-02-01-02-20.mp4,d83df5c8-33f5-563c-a2bc-c3c1d4fc6ac9,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-02-02-02-01-20.mp4,eee9fcf1-7da3-5b0d-9e93-489f0d5c9e41,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-02-02-01-01-20.mp4,2bf24850-61a4-57c3-b21d-d822383dd8ed,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-07-02-01-01-20.mp4,d3c3ea8e-aae8-5b7c-95f7-744746e1508d,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-06-01-01-01-20.mp4,8a6bd4cf-230a-5c4e-a45b-b67c9238e150,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-02-02-01-02-20.mp4,bc8eeeba-89af-5bd6-a78c-bcf544ec4813,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-06-02-02-02-20.mp4,11c6d57d-3224-5c0b-8641-47aa58dcabfe,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-05-02-01-02-20.mp4,958fa5dd-3e47-5996-aa72-7cad94777e01,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-05-01-01-02-20.mp4,1e0eba8b-847a-54b0-931b-a9a221370e1b,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-03-01-02-01-20.mp4,b129c801-dac5-5c7e-9833-f5b3ba4267e5,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-07-02-02-01-20.mp4,baf076ef-a06b-5efc-b5b0-d4d43fab00be,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-05-01-02-01-20.mp4,562453f0-4788-52f8-ac03-be60e35c2d38,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-07-02-02-02-20.mp4,3b44d1a5-0291-564c-8d46-4ab68dc24b2b,Actor_21,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_21.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-06-01-02-02-19.mp4,38d42df1-abb2-51b3-9e33-81fb358c1c14,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-08-02-02-02-19.mp4,e00d7ab0-d9bf-5604-bff0-72defd07f33c,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-03-01-01-02-19.mp4,1c35a176-ead4-5f9c-af17-35b34af546c7,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-07-01-01-01-19.mp4,b782d481-33f5-54c6-a5b3-06d4c26d4f13,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-02-01-02-02-19.mp4,0eca3c87-8a72-5b5f-a64e-510227c34988,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-04-01-01-01-19.mp4,9e1a6e51-8753-52c4-b068-987110ef798c,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-08-01-01-02-19.mp4,207217b4-8678-5d7d-8d17-5ed2f8f6ce91,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-01-01-02-02-19.mp4,9bb00dd7-2637-5a0e-a865-2d6574369677,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-06-02-02-01-19.mp4,88cbc652-4894-56e8-ad35-3e20ce304811,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-03-01-02-01-19.mp4,a47ab9da-0e61-5e4b-ba66-d5a388658351,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-07-02-02-02-19.mp4,652bb802-52bf-514e-8498-e8f5e2b77960,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-03-01-01-01-19.mp4,76f650ac-5976-57bd-8c61-a31508bb06e6,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-08-01-02-01-19.mp4,2326409f-64d5-5e96-97a6-1571c5f6492d,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-05-02-02-01-19.mp4,7e33e4f3-5f8a-5959-9868-7def9b916107,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-07-02-01-01-19.mp4,edcddacf-7382-55de-8609-e66781055da9,Actor_22,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_22.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-04-01-02-02-19.mp4,bd573308-e26b-59d0-ae79-549fbc41d65f,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-06-01-01-02-19.mp4,24046a6f-cebc-550b-9679-2ebad70e6101,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-02-01-01-01-19.mp4,93f33cc6-7415-5b55-bd48-76cc02438912,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-02-02-02-02-19.mp4,906d0975-920f-5043-869b-ab8af284dc21,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-05-02-01-02-19.mp4,da74eb7c-daeb-5ee3-99c8-51878e196f4b,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-06-01-01-01-19.mp4,72ac970c-12dc-5c7d-b980-f3f6b22cc948,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-01-01-01-02-19.mp4,f5841a40-62e5-5d95-b911-01d1a9a4bca3,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-03-02-01-01-19.mp4,dd43ca25-3134-584e-92af-99b58fda2ab5,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-06-02-02-02-19.mp4,bd37713f-6f0d-5fe2-9246-f767bf109c19,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-04-02-02-01-19.mp4,dd04d720-a8bb-569b-8778-d4fdf38b9f5a,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-07-01-02-01-19.mp4,97dd9e10-f0a4-5ec7-94ae-c26f0a1b353f,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-08-01-01-01-19.mp4,7327f4d0-b0fb-5c24-b53c-3a84573b3df2,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-06-02-01-02-19.mp4,c483eae1-da87-54b4-8c38-9d6df32bbc51,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-07-01-01-02-19.mp4,06acca24-152b-53b2-a3ea-6f9492feaf59,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_19,RAVDESS/VIDEO-SPEECH/Actor_19/01-01-02-02-01-02-19.mp4,46271d00-f063-5bed-ab7f-ee63c1252bae,Actor_18,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_18.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-02-01-01-01-20.mp4,43810063-0828-577c-9058-4342589721a5,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-07-01-02-01-20.mp4,0e833430-8773-588e-9f69-224e376ba82b,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-06-02-02-01-20.mp4,fbaf8fb6-90bb-55cf-910a-4c59140f4a34,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-04-02-02-02-20.mp4,9cae9a3d-ae97-505b-be3f-3c7bfe0b25e5,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-03-01-01-01-20.mp4,5d6b111f-7f69-5a64-bf17-fc68ded39edb,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-04-01-02-02-20.mp4,99a3d7c3-99e9-5b53-a738-810a887063a7,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-02-01-01-02-20.mp4,821e92c0-865b-5149-b80f-39f96e5d86df,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-06-01-02-01-20.mp4,814bf196-4050-5214-a6c3-effa64d83d4d,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-04-02-01-02-20.mp4,a7792e2f-cc6a-5dbc-a845-2eea3602940e,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-04-01-02-01-20.mp4,78a3bdd7-65b9-55fc-b978-164374f022ab,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-04-01-01-02-20.mp4,44113631-18ba-500e-8705-adf731ec02a8,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-03-02-02-01-20.mp4,a9bf9dd7-c19c-5bcf-980c-31a1b10322e1,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-04-02-02-01-20.mp4,52507bea-3dc0-5a9e-98d5-3e995351f539,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-02-02-02-02-20.mp4,9d5c7c3e-1048-5968-8112-2674667ac65e,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_20,RAVDESS/VIDEO-SPEECH/Actor_20/01-01-07-01-01-01-20.mp4,3158ba46-3096-53aa-aea3-ea5c2decd2c4,Actor_17,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_17.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-03-01-02-01-17.mp4,d7c1efb7-928d-514b-b7ab-c3dea80538aa,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-08-02-01-01-17.mp4,9cf31f29-8dfa-55c2-9727-9787d5a7804d,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-07-01-02-01-17.mp4,a72e6231-acd2-5646-83c5-515390e2d5fb,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-06-01-02-01-17.mp4,0e2b4dbd-1553-5f26-b3d3-0c5bb995b99b,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-04-02-01-02-17.mp4,f244ee3b-7e5e-50d5-9625-8ee58c09bc4f,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-02-01-01-01-17.mp4,80296b97-1268-5236-a485-bca5a8e8f237,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
Actor_17,RAVDESS/VIDEO-SPEECH/Actor_17/01-01-06-02-01-02-17.mp4,a46225d5-c548-5d8f-a1ef-fefaab0ffc4b,Actor_19,AVAPrintDB_v0/database/generation/target_identities/ravdess_identities/Actor_19.png,TEST
